,userId,title,rating
11991,31919,A Day Late and a Dollar Short,0
11992,31919,Fatal Voyage,0
11993,31919,Smart Women,0
11994,31919,A Year in Provence,0
11995,31919,The House on Mango Street (Vintage Contemporaries),0
11996,31919,American Psycho (Vintage Contemporaries),0
11997,31919,STONES FROM THE RIVER,0
11998,31919,Lucky,0
11999,31919,Dreamcatcher,0
12000,31919,All I Really Need to Know,0
12001,31919,The Joy Luck Club,9
12002,31919,The Kitchen God's Wife,0
12003,31919,Saint Maybe,0
12004,31919,Fried Green Tomatoes at the Whistle Stop Cafe,0
12005,31919,Me Talk Pretty One Day,6
12006,32122,The Perfect Storm : A True Story of Men Against the Sea,0
12007,32122,"The Reptile Room (A Series of Unfortunate Events, Book 2)",0
12008,32122,Seabiscuit,0
12009,32122,Confessions of a Shopaholic (Summer Display Opportunity),0
12010,32122,Shopaholic Takes Manhattan (Summer Display Opportunity),0
12011,32122,Q Is for Quarry,0
12012,32122,Patriot Games (Jack Ryan Novels),0
12013,32122,Mutation,0
12014,32122,Blindsight,0
12015,32122,Harry Potter and the Order of the Phoenix (Book 5),10
12016,32122,Fine Things,0
12017,32122,"The Golden Compass (His Dark Materials, Book 1)",0
12018,32122,"The Subtle Knife (His Dark Materials, Book 2)",0
12019,32122,"The Amber Spyglass (His Dark Materials, Book 3)",0
12020,32122,Standoff,0
12021,32122,Where the Heart Is (Oprah's Book Club (Paperback)),9
12022,32122,Message in a Bottle,0
12023,32122,Back Roads,0
12024,32122,The Cat Who Tailed a Thief,0
12025,32122,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),0
12026,32122,Seinlanguage,0
12027,32122,Alaska,0
12028,32122,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),0
12029,32122,Secrets of the Morning (Cutler),8
12030,32122,Twilight's Child (Cutler),8
12031,32122,Midnight Whispers (Cutler),8
12032,32122,The Anastasia Syndrome,0
12033,32122,Ruby (Landry),9
12034,32122,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),10
12035,32122,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),10
12036,32122,Nicolae: The Rise of Antichrist (Left Behind No. 3),10
12037,32122,"A Child Called \It\"": One Child's Courage to Survive""",0
12038,32195,The Vendetta Defense,0
12039,32195,Moment of Truth,0
12040,32195,After All These Years,0
12041,32195,Mistaken Identity,0
12042,32195,September,0
12043,32195,The Carousel,0
12044,32195,Fast Women,0
12045,32195,Sea Glass: A Novel,0
12046,32195,The Lovely Bones: A Novel,7
12047,32195,The Last Time They Met : A Novel,0
12048,32195,Suzanne's Diary for Nicholas,0
12049,32195,The Mummy or Ramses the Damned,0
12050,32195,Jurassic Park,7
12051,32195,Intensity,0
12052,32195,Sleepers,0
12053,32195,Silent Witness,0
12054,32195,Monster : A Novel (Alex Delaware Novels (Paperback)),0
12055,32195,The Surgeon,0
12056,32195,Pleading Guilty,0
12057,32195,Vittorio the Vampire: New Tales of the Vampires,0
12058,32195,Lightning,0
12059,32195,It's Always Something,0
12060,32195,All That Remains (Kay Scarpetta Mysteries (Paperback)),0
12061,32195,Stalker: A Peter Decker and Rina Lazarus Novel,0
12062,32195,The Book of Ruth (Oprah's Book Club (Paperback)),0
12063,32195,Accident,0
12064,32195,The Wedding,0
12065,32195,The Kiss,0
12066,32195,The Pelican Brief,0
12067,32195,The Rainmaker,0
12068,32195,The Hot Zone,0
12069,32195,Legacy,0
12070,32195,The Tommyknockers,0
12071,32195,Stardust,0
12072,32195,Black Notice,0
12073,32195,Q Is for Quarry,0
12074,32195,Red Storm Rising,0
12075,32195,At Risk,0
12076,32195,The Servants of Twilight,0
12077,32195,The Bad Place,0
12078,32195,Terminal,0
12079,32195,From Potter's Field,6
12080,32195,Contagion,0
12081,32195,Cause of Death,5
12082,32195,Hornet's Nest,0
12083,32195,The Rapture of Canaan,0
12084,32195,Unnatural Exposure,0
12085,32195,Dead Run,0
12086,32195,Weep No More My Lady,0
12087,32195,Zoya,0
12088,32195,A Time to Kill,0
12089,32195,Heartbeat,0
12090,32195,Hannibal,5
12091,32195,The Partner,0
12092,32195,Black and Blue,0
12093,32195,A Painted House,0
12094,32195,Along Came a Spider (Alex Cross Novels),8
12095,32195,The Alibi,0
12096,32195,Envy,0
12097,32195,Wish You Well,0
12098,32195,The Day After Tomorrow,0
12099,32195,"Morning, Noon &amp; Night",5
12100,32195,See How They Run,0
12101,32195,Exclusive,0
12102,32195,The Winner,0
12103,32195,A Darkness More Than Night,0
12104,32195,L Is for Lawless,0
12105,32195,Guardian,0
12106,32195,"The Drawing of the Three (The Dark Tower, Book 2)",0
12107,32195,Mortal Fear,7
12108,32195,24 Hours,7
12109,32195,Beloved,0
12110,32195,The Cove,7
12111,32195,Sanctuary,8
12112,32195,River's End,0
12113,32195,Face the Fire (Three Sisters Island Trilogy),0
12114,32195,Cradle and All,0
12115,32195,I'll Take Manhattan,0
12116,32195,I Know Why the Caged Bird Sings,0
12117,32195,Genuine Lies,0
12118,32195,Shadows,0
12119,32195,Dark Paradise,0
12120,32195,Night Sins,0
12121,32195,Guilty as Sin,0
12122,32195,Gone But Not Forgotten,0
12123,32195,A Thin Dark Line (Mysteries &amp; Horror),0
12124,32195,Silent Treatment,0
12125,32195,The Clinic (Alex Delaware Novels (Paperback)),0
12126,32195,The Alienist,0
12127,32195,The Perfect Husband,0
12128,32195,Ashes to Ashes,0
12129,32195,And Then You Die,0
12130,32195,The Undertaker's Widow,0
12131,32195,Final Target,8
12132,32195,Body of Lies,0
12133,32195,No One to Trust,0
12134,32195,Silent Night : A Christmas Suspense Story,0
12135,32195,On the Street Where You Live,0
12136,32195,You Belong To Me,0
12137,32195,We'll Meet Again,0
12138,32195,Coast Road: A Novel,0
12139,32195,Now You See Her,0
12140,32195,The Blue Nowhere : A Novel,0
12141,32195,Lucky,0
12142,32195,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),0
12143,32195,While My Pretty One Sleeps,0
12144,32195,The Anastasia Syndrome,0
12145,32195,"Loves Music, Loves to Dance",0
12146,32195,Remember Me,0
12147,32195,Moonlight Becomes You,0
12148,32195,Pretend You Don't See Her,0
12149,32195,A Cry In The Night,0
12150,32195,FORREST GUMP (Movie Tie in),0
12151,32195,Eyes of a Child,0
12152,32195,My Gal Sunday,0
12153,32195,Death du Jour,0
12154,32195,The Empty Chair,0
12155,32195,Daddy's Little Girl,0
12156,32195,Grand Avenue,0
12157,32195,The Woman Next Door,0
12158,32195,Pay It Forward,0
12159,32195,Hearts in Atlantis,0
12160,32195,It Was on Fire When I Lay Down on It,0
12161,32195,"\O\"" Is for Outlaw""",0
12162,32440,Angels,0
12163,32440,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,0
12164,32440,Little Altars Everywhere: A Novel,0
12165,32440,Watership Down,0
12166,32440,Year of Wonders,0
12167,32440,The Secret Life of Bees,9
12168,32440,Life of Pi,9
12169,32440,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),5
12170,32440,The Cat Who Came for Christmas,8
12171,32440,Cradle and All,0
12172,32440,The World According to Garp,0
12173,32440,Jurassic Park,0
12174,32440,Sleepers,0
12175,32440,Silent Witness,9
12176,32440,Middlesex: A Novel,8
12177,32440,House of Sand and Fog,8
12178,32440,The Thorn Birds,8
12179,32440,All That Remains (Kay Scarpetta Mysteries (Paperback)),7
12180,32440,American Gods,0
12181,32440,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",7
12182,32440,Stalker: A Peter Decker and Rina Lazarus Novel,7
12183,32440,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",0
12184,32440,The Client,0
12185,32440,The Rainmaker,0
12186,32440,The Handmaid's Tale : A Novel,9
12187,32440,The Phantom Tollbooth,9
12188,32440,Outbreak,0
12189,32440,Breathing Lessons,0
12190,32440,Cold Fire,0
12191,32440,Hideaway,0
12192,32440,Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback)),0
12193,32440,Hornet's Nest,0
12194,32440,Echoes,7
12195,32440,Firefly Summer,0
12196,32440,The Firm,0
12197,32440,The Horse Whisperer,0
12198,32440,The Brethren,0
12199,32440,The Bridges of Madison County,0
12200,32440,The Notebook,0
12201,32440,"Dude, Where's My Country?",0
12202,32440,Slow Waltz in Cedar Bend,0
12203,32440,Hide &amp; Seek,0
12204,32440,Jack &amp; Jill (Alex Cross Novels),7
12205,32440,Message in a Bottle,6
12206,32440,Violets Are Blue,0
12207,32440,Four Blind Mice,0
12208,32440,Presumed Innocent,0
12209,32440,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),0
12210,32440,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),0
12211,32440,It,0
12212,32440,The Dead Zone,0
12213,32440,The Eyes of the Dragon,7
12214,32440,Beloved,0
12215,32440,Girl with a Pearl Earring,9
12216,32440,We Were the Mulvaneys,0
12217,32440,Haunted,0
12218,32440,Heaven and Earth (Three Sisters Island Trilogy),0
12219,32440,Falling Angels,0
12220,32440,I'll Take Manhattan,0
12221,32440,The Bonfire of the Vanities,0
12222,32440,Couplehood,0
12223,32440,The Girls' Guide to Hunting and Fishing,0
12224,32440,Jewel (Oprah's Book Club),0
12225,32440,Midnight Whispers (Cutler),0
12226,32440,Ruby (Landry),0
12227,32440,Midnight in the Garden of Good and Evil: A Savannah Story,0
12228,32440,Airframe,0
12229,32440,A Year in Provence,9
12230,32440,American Psycho (Vintage Contemporaries),2
12231,32440,ANGELA'S ASHES,9
12232,32440,Last Chance Saloon,0
12233,32440,Pet Sematary,0
12234,32440,Still Waters,0
12235,32440,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),7
12236,32440,"Artemis Fowl (Artemis Fowl, Book 1)",9
12237,32440,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),0
12238,32440,Peace Like a River,7
12239,32440,Moo,0
12240,32440,84 Charing Cross Road,9
12241,32440,Wild Animus,0
12242,32440,Unnatural Exposure,0
12243,32627,The Perfect Storm : A True Story of Men Against the Sea,8
12244,32627,Running with Scissors: A Memoir,0
12245,32627,Now You See Me,0
12246,32627,The Brethren,0
12247,32627,Sudden Prey,0
12248,32627,Shock,0
12249,32627,The Copper Beech,0
12250,32627,Tara Road,0
12251,32627,Good Omens,8
12252,32627,Light a Penny Candle,0
12253,32627,Angela's Ashes (MMP) : A Memoir,0
12254,32627,From a Buick 8 : A Novel,9
12255,32627,"Artemis Fowl (Artemis Fowl, Book 1)",9
12256,32627,"The Eye of the World (The Wheel of Time, Book 1)",8
12257,32627,Wild Animus,0
12258,32627,Ground Zero and Beyond,3
12259,32721,Little Altars Everywhere: A Novel,0
12260,32721,Round Ireland With a Fridge,9
12261,32721,Full House (Janet Evanovich's Full Series),0
12262,32721,Full Tilt (Janet Evanovich's Full Series),0
12263,32721,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,0
12264,32721,Digital Fortress : A Thriller,0
12265,32721,Billy Straight : A Novel,0
12266,32721,Flesh and Blood,0
12267,32721,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",0
12268,32721,Coraline,8
12269,32721,Atonement : A Novel,0
12270,32721,Point of Origin,6
12271,32721,Hannibal,0
12272,32721,Gone for Good,0
12273,32721,Roses Are Red (Alex Cross Novels),0
12274,32721,City of Bones,0
12275,32721,N Is for Noose,8
12276,32721,Beach Music,6
12277,32721,The Eyre Affair (Alex Awards (Awards)),8
12278,32721,Angels &amp; Demons,0
12279,32721,Night Whispers,0
12280,32721,Fall On Your Knees (Oprah #45),0
12281,32721,"Artemis Fowl (Artemis Fowl, Book 1)",0
12282,32721,Wild Animus,0
12283,32721,The No. 1 Ladies' Detective Agency,0
12284,32721,Tears of the Giraffe (No.1 Ladies Detective Agency),8
12285,32721,Neverwhere,9
12286,32773,Brave New World,8
12287,32773,Divine Secrets of the Ya-Ya Sisterhood: A Novel,0
12288,32773,Wicked: The Life and Times of the Wicked Witch of the West,0
12289,32773,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",7
12290,32773,"The Reptile Room (A Series of Unfortunate Events, Book 2)",0
12291,32773,Fried Green Tomatoes at the Whistle Stop Cafe,0
12292,32773,The Tao of Pooh,8
12293,32773,At Home in Mitford (The Mitford Years),8
12294,32773,A Light in the Window (The Mitford Years),0
12295,32773,"These High, Green Hills (The Mitford Years)",0
12296,32773,Bridget Jones's Diary,0
12297,32773,Bridget Jones: The Edge of Reason,0
12298,32773,"The Gunslinger (The Dark Tower, Book 1)",0
12299,32773,The Crimson Petal and the White,0
12300,32773,Silence of the Lambs,0
12301,32773,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),0
12302,32773,Four To Score (A Stephanie Plum Novel),0
12303,32773,High Five (A Stephanie Plum Novel),0
12304,32773,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),0
12305,32773,Seven Up (A Stephanie Plum Novel),0
12306,32773,One for the Money (A Stephanie Plum Novel),0
12307,32773,White Oleander : A Novel,0
12308,32773,Interview with the Vampire,8
12309,32773,"The Return of the King (The Lord of the Rings, Part 3)",0
12310,32773,Fahrenheit 451,9
12311,32773,The Mists of Avalon,0
12312,32773,The Queen of the Damned (Vampire Chronicles (Paperback)),0
12313,32773,Sphere,0
12314,32773,The Mummy or Ramses the Damned,0
12315,32773,Jurassic Park,0
12316,32773,How to Make an American Quilt,0
12317,32773,The Cider House Rules,0
12318,32773,Violin,0
12319,32773,Disclosure,0
12320,32773,The Lost World,0
12321,32773,Servant of the Bones,7
12322,32773,Seabiscuit,0
12323,32773,Amy and Isabelle : A novel,0
12324,32773,Awakening,0
12325,32773,Watership Down,0
12326,32773,The Indian in the Cupboard,0
12327,32773,It's Always Something,0
12328,32773,Mystic River,0
12329,32773,Fatherhood,0
12330,32773,Get Shorty,0
12331,32773,The Horse Whisperer,0
12332,32773,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies",0
12333,32773,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",0
12334,32773,The Witching Hour (Lives of the Mayfair Witches),0
12335,32773,Lord of the Flies,4
12336,32773,The Hunt for Red October,0
12337,32773,Shattered,0
12338,32773,Twilight Eyes,0
12339,32773,Patriot Games (Jack Ryan Novels),0
12340,32773,Midnight,0
12341,32773,The House of Thunder,0
12342,32773,An Instance of the Fingerpost,0
12343,32773,The Sum of All Fears,0
12344,32773,Shell Seekers,0
12345,32773,Circle of Friends,0
12346,32773,The Firm,0
12347,32773,A Time to Kill,0
12348,32773,Outlander,9
12349,32773,The Client,0
12350,32773,Dragonfly in Amber,9
12351,32773,Voyager,9
12352,32773,One True Thing,0
12353,32773,The Rainmaker,0
12354,32773,Drums of Autumn,9
12355,32773,Hannibal,0
12356,32773,Holes (Yearling Newbery),9
12357,32773,Cold Sassy Tree,0
12358,32773,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),9
12359,32773,Gone with the Wind,0
12360,32773,Primary Colors: A Novel of Politics,0
12361,32773,1st to Die: A Novel,0
12362,32773,Dances With Wolves,0
12363,32773,Catering to Nobody,0
12364,32773,Moo,0
12365,32773,It,0
12366,32773,Misery,0
12367,32773,Christine,0
12368,32773,One Flew Over the Cuckoo's Nest,0
12369,32773,Four Past Midnight,0
12370,32773,Needful Things,0
12371,32773,How Stella Got Her Groove Back,0
12372,32773,4 Blondes,0
12373,32773,Animal Farm,8
12374,32773,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,0
12375,32773,Pride and Prejudice,8
12376,32773,The House of the Spirits,0
12377,32773,The Bonfire of the Vanities,0
12378,32773,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,0
12379,32773,I Know Why the Caged Bird Sings,0
12380,32773,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),0
12381,32773,Anne Frank: The Diary of a Young Girl,0
12382,32773,The Alienist,0
12383,32773,Prime Cut,0
12384,32773,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),9
12385,32773,Lake Wobegon Days,0
12386,32773,Two for the Dough,0
12387,32773,The Green Mile,0
12388,32773,The Color Purple,9
12389,32773,FIRST WIVES CLUB,8
12390,32773,FORREST GUMP (Movie Tie in),0
12391,32773,Midnight in the Garden of Good and Evil: A Savannah Story,0
12392,32773,The Angel of Darkness,0
12393,32773,The Stranger,0
12394,32773,"Girl, Interrupted",0
12395,32773,"The Golden Compass (His Dark Materials, Book 1)",0
12396,32773,Tis : A Memoir,0
12397,32773,The Other Boleyn Girl,0
12398,32773,Pay It Forward,0
12399,32773,"Artemis Fowl (Artemis Fowl, Book 1)",0
12400,32773,Don't Stand Too Close to a Naked Man,0
12401,32773,All I Really Need to Know,0
12402,32773,It Was on Fire When I Lay Down on It,0
12403,32773,The Joy Luck Club,0
12404,32773,The Secret Garden,9
12405,32773,What to Expect When You're Expecting (Revised Edition),9
12406,32773,Wild Animus,0
12407,32773,Morality for Beautiful Girls (No.1 Ladies Detective Agency),0
12408,32773,Call of the Wild,0
12409,32773,Sense and Sensibility,0
12410,33145,Siddhartha,7
12411,33580,Digital Fortress : A Thriller,9
12412,33580,Macgregor Brides (Macgregors),0
12413,33580,Vittorio the Vampire: New Tales of the Vampires,0
12414,33580,A Painted House,0
12415,33580,The Bonesetter's Daughter,0
12416,33580,Harry Potter and the Order of the Phoenix (Book 5),0
12417,33580,Where the Heart Is (Oprah's Book Club (Paperback)),9
12418,33580,The Honk and Holler Opening Soon,8
12419,33580,"Dude, Where's My Country?",0
12420,33580,Thinner,7
12421,33580,The Two Dead Girls (Green Mile Series),9
12422,33580,The Green Mile: The Mouse on the Mile (Green Mile Series),8
12423,33580,The Green Mile: Night Journey (Green Mile Series),8
12424,33580,The Regulators,0
12425,33580,Harry Potter and the Sorcerer's Stone (Book 1),10
12426,33580,Angels &amp; Demons,10
12427,33580,Deception Point,0
12428,33580,The Girl Who Loved Tom Gordon : A Novel,3
12429,33580,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),7
12430,33580,Wild Animus,0
12431,33818,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,8
12432,33818,The Alchemist: A Fable About Following Your Dream,6
12433,33818,The Cat Who Came for Christmas,0
12434,33818,Snow Falling on Cedars,0
12435,33818,The Hours: A Novel,0
12436,33818,Running with Scissors: A Memoir,0
12437,33818,The Pilot's Wife : A Novel,10
12438,33818,Cradle and All,0
12439,33818,Pop Goes the Weasel,0
12440,33818,Fortune's Rocks : A Novel,6
12441,33818,Sea Glass: A Novel,0
12442,33818,"River, Cross My Heart",0
12443,33818,A Prayer for Owen Meany,0
12444,33818,Congo,0
12445,33818,Dark Rivers of the Heart,0
12446,33818,A Widow for One Year,0
12447,33818,The Smoke Jumper,0
12448,33818,The King of Torts,7
12449,33818,Three Junes,0
12450,33818,A Time to Kill,8
12451,33818,Vanished,0
12452,33818,The Chamber,0
12453,33818,Along Came a Spider (Alex Cross Novels),9
12454,33818,"Dude, Where's My Country?",0
12455,33818,Violets Are Blue,0
12456,33818,Pet Sematary,9
12457,33818,The Tommyknockers,7
12458,33818,Carrie,8
12459,33818,Christine,8
12460,33818,"The Gunslinger (The Dark Tower, Book 1)",9
12461,33818,Thinner,8
12462,33818,Cujo,8
12463,33818,"The Drawing of the Three (The Dark Tower, Book 2)",9
12464,33818,Misery,9
12465,33818,"The Waste Lands (The Dark Tower, Book 3)",9
12466,33818,Gerald's Game,9
12467,33818,Nightmares &amp; Dreamscapes,7
12468,33818,Insomnia,8
12469,33818,Rose Madder,6
12470,33818,Sense and Sensibility,10
12471,33818,"Wizard and Glass (The Dark Tower, Book 4)",0
12472,33818,1984,0
12473,33818,Long After Midnight,6
12474,33818,The Clinic (Alex Delaware Novels (Paperback)),0
12475,33818,The Search,9
12476,33818,Dead Aim,8
12477,33818,The Eyes of the Dragon,0
12478,33818,She's Come Undone (Oprah's Book Club (Paperback)),0
12479,33818,She's Come Undone (Oprah's Book Club),8
12480,33818,The Green Mile,10
12481,33818,The Girl Who Loved Tom Gordon,7
12482,33818,"Girl, Interrupted",9
12483,33818,Tis: A Memoir,7
12484,33818,The Shipping News : A Novel,0
12485,33818,Hearts in Atlantis,8
12486,33818,Catch Me If You Can: The True Story of a Real Fake,0
12487,33818,The Great Gatsby,8
12488,33974,Dr. Atkins' New Diet Revolution,0
12489,33974,One for the Money (Stephanie Plum Novels (Paperback)),0
12490,33974,"Roll of Thunder, Hear My Cry",0
12491,33974,The Secret Life of Bees,0
12492,33974,The Red Tent (Bestselling Backlist),0
12493,33974,Four To Score (A Stephanie Plum Novel),8
12494,33974,High Five (A Stephanie Plum Novel),0
12495,33974,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),0
12496,33974,Seven Up (A Stephanie Plum Novel),0
12497,33974,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),0
12498,33974,Lucky : A Memoir,0
12499,33974,The Pilot's Wife : A Novel,9
12500,33974,Fortune's Rocks : A Novel,0
12501,33974,"The Vampire Lestat (Vampire Chronicles, Book II)",0
12502,33974,Interview with the Vampire,0
12503,33974,The Queen of the Damned (Vampire Chronicles (Paperback)),0
12504,33974,The Witching Hour (Lives of the Mayfair Witches),0
12505,33974,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),0
12506,33974,The Surgeon,0
12507,33974,Midwives: A Novel,0
12508,33974,Empire Falls,0
12509,33974,House of Sand and Fog,0
12510,33974,Watership Down,0
12511,33974,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",0
12512,33974,The Handmaid's Tale : A Novel,0
12513,33974,A Painted House,8
12514,33974,The Da Vinci Code,0
12515,33974,A Map of the World,0
12516,33974,Balzac and the Little Chinese Seamstress : A Novel,0
12517,33974,Jewels,0
12518,33974,Smart Women,0
12519,33974,Mortal Fear,0
12520,33974,Breathing Lessons,0
12521,33974,The Body Farm,0
12522,33974,The Rapture of Canaan,0
12523,33974,The Last Precinct,0
12524,33974,Tara Road,0
12525,33974,Devices and Desires,0
12526,33974,The Celestine Prophecy (Celestine Prophecy),0
12527,33974,The Notebook,0
12528,33974,Standoff,0
12529,33974,1st to Die: A Novel,0
12530,33974,The Virgin Suicides,8
12531,33974,Where the Heart Is (Oprah's Book Club (Paperback)),0
12532,33974,The Ritual Bath (Peter Decker &amp; Rina Lazarus Novels (Paperback)),0
12533,33974,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),0
12534,33974,I Is for Innocent,0
12535,33974,The Tommyknockers,0
12536,33974,Firestarter,9
12537,33974,Misery,8
12538,33974,Dolores Claiborne,0
12539,33974,A Man Named Dave: A Story of Triumph and Forgiveness,0
12540,33974,The Virgin Blue,7
12541,33974,The Cat Who Ate Danish Modern (Cat Who... (Paperback)),0
12542,33974,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),6
12543,33974,The House of the Spirits,0
12544,33974,A Great Deliverance,0
12545,33974,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),0
12546,33974,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),7
12547,33974,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),0
12548,33974,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),0
12549,33974,Couplehood,8
12550,33974,The Killing Game: Only One Can Win...and the Loser Dies,0
12551,33974,Intensity,0
12552,33974,Touching Evil,0
12553,33974,Fatal Voyage,0
12554,33974,Mercy,6
12555,33974,Carrie,0
12556,33974,The Girl Who Loved Tom Gordon,0
12557,33974,Melody (Logan),0
12558,33974,Waiting to Exhale,0
12559,33974,Snow Falling on Cedars,0
12560,33974,Where Are the Children?,0
12561,33974,The Best Laid Plans,0
12562,33974,Miss Julia Speaks Her Mind : A Novel,0
12563,33974,Deck the Halls (Holiday Classics),8
12564,33974,Dreamcatcher,0
12565,33974,Jemima J: A Novel About Ugly Ducklings and Swans,0
12566,33974,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),0
12567,33974,Peace Like a River,0
12568,33974,All I Really Need to Know,0
12569,33974,Saint Maybe,0
12570,33974,Nickel and Dimed: On (Not) Getting By in America,0
12571,33974,Relic,0
12572,33974,Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),0
12573,33974,"A Child Called \It\"": One Child's Courage to Survive""",0
12574,34300,The Poisonwood Bible,0
12575,34300,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,4
12576,34300,East of Eden (Oprah's Book Club),1
12577,34300,Lucky : A Memoir,8
12578,34300,The Dogs of Babel (Today Show Book Club #12),0
12579,34300,White Oleander : A Novel,0
12580,34300,"The Vampire Lestat (Vampire Chronicles, Book II)",0
12581,34300,Interview with the Vampire,0
12582,34300,Sphere,0
12583,34300,Dark Rivers of the Heart,0
12584,34300,Cry to Heaven,0
12585,34300,The Lost World,5
12586,34300,Blessings,0
12587,34300,Midwives: A Novel,0
12588,34300,The Reader,0
12589,34300,Empire Falls,5
12590,34300,House of Sand and Fog,7
12591,34300,Vinegar Hill (Oprah's Book Club (Paperback)),8
12592,34300,Mystic River,4
12593,34300,From Potter's Field,0
12594,34300,The Third Twin,5
12595,34300,Skeleton Crew,8
12596,34300,Dolores Claiborne,7
12597,34300,Nightmares &amp; Dreamscapes,0
12598,34300,Desperation,6
12599,34300,The Shining,6
12600,34300,"Wizard and Glass (The Dark Tower, Book 4)",4
12601,34300,Night,0
12602,34300,The Most Wanted,6
12603,34300,She's Come Undone (Oprah's Book Club (Paperback)),8
12604,34300,The Little Friend,0
12605,34300,Dreamcatcher,0
12606,34300,Hearts in Atlantis,5
12607,34300,Still Waters,5
12608,34300,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",0
12609,34300,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),4
12610,34300,The Five People You Meet in Heaven,0
12611,34300,Don't Stand Too Close to a Naked Man,0
12612,34300,Cold Mountain,0
12613,34300,Falling Angels,0
12614,34300,Wild Animus,0
12615,34588,Courting Trouble,0
12616,34588,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,9
12617,34588,At Home in Mitford (The Mitford Years),10
12618,34588,A Light in the Window (The Mitford Years),10
12619,34588,"These High, Green Hills (The Mitford Years)",10
12620,34588,Bridget Jones's Diary,0
12621,34588,The Girls' Guide to Hunting and Fishing,0
12622,34588,The Red Tent (Bestselling Backlist),0
12623,34588,The Nanny Diaries: A Novel,0
12624,34588,Lucky : A Memoir,0
12625,34588,A Darkness More Than Night,0
12626,34588,The Pilot's Wife : A Novel,9
12627,34588,The Queen of the Damned (Vampire Chronicles (Paperback)),0
12628,34588,A Prayer for Owen Meany,10
12629,34588,The Mummy or Ramses the Damned,0
12630,34588,The Tale of the Body Thief (Vampire Chronicles (Paperback)),8
12631,34588,The Lost World,7
12632,34588,Timeline,5
12633,34588,Seabiscuit,0
12634,34588,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
12635,34588,A Painted House,5
12636,34588,Atonement : A Novel,0
12637,34588,Practical Magic,8
12638,34588,The Thief Lord,0
12639,34588,One True Thing,9
12640,34588,Personal Injuries,0
12641,34588,Violets Are Blue,7
12642,34588,Where the Heart Is (Oprah's Book Club (Paperback)),0
12643,34588,It,0
12644,34588,Sense and Sensibility,10
12645,34588,Beloved (Plume Contemporary Fiction),0
12646,34588,The Virgin Blue,0
12647,34588,Midnight Bayou,0
12648,34588,The Robber Bride,0
12649,34588,From the Corner of His Eye,7
12650,34588,Nightmares &amp; Dreamscapes,0
12651,34588,Bridget Jones : The Edge of Reason,8
12652,34588,Boy's Life,0
